id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
1azx,1.4223757266998291,0.1292365167044487,0.0,0.7594997406005859,0.6242402911186218
1b86,0.3344210386276245,4.984849076771367,0.7459255328934871,0.9534017443656921,0.9469473123550415
1bj4,9.150022792816163,3.612065513980297,1.0,0.08926714062690735,0.9646856904029846
1bm7,2.5049768447875977,2.5535807722959194,0.9821942191508997,0.5958991169929504,0.972003984451294
1cqp,0.2601726233959198,4.348944400200174,0.6093684043889545,0.965313732624054,0.7424304604530334
1cza,6.373088359832764,2.979320120000761,1.0,0.2221679210662842,0.9294065833091736
1dvs,0.8998904705047608,3.0329037625559576,0.9862671397490933,0.8526047587394714,0.9717894911766052
1dvt,1.981511664390564,4.860933844233402,0.9900092823069799,0.6229736566543579,0.9780291199684144
1dvu,4.658898782730103,4.691784723290683,0.9897274542318154,0.4394143998622894,0.9672212243080139
1dvx,3.2433491706848145,3.367864940496589,0.9878199258521926,0.43183175921440126,0.9787184596061707
1dvy,3.031017208099365,1.442075084908724,0.9880238847905811,0.5606057047843933,0.9729793906211853
1dvz,1.0086320400238038,1.6005345143559204,0.9906870792076157,0.8879196763038635,0.9744053602218627
1e03,4.355421543121338,0.1194155505601778,0.3729566681434895,0.5899388790130615,0.6406973958015442
1e4h,1.4555028080940247,4.784259044029224,0.9798632400958323,0.8014516711235047,0.9672435522079468
1e7b,2.0786719799041746,3.238014214740177,0.0,0.6489426136016846,0.5456985712051392
1e7c,0.4966617405414581,6.680464381694807,1.0,0.940629506111145,0.8290228605270386
1em6,0.18866457045078278,4.563310379889243,0.5942324082075755,0.9897133708000183,0.95169677734375
1eta,0.8668463826179504,2.0636969419098774,0.9749160368307542,0.8492188215255737,0.9539429903030395
1etb,1.1133126497268677,1.593363485678767,0.9760382750967986,0.816845977306366,0.9554162502288819
1exv,0.19673989713191986,3.388002148374368,0.6575089150660708,0.9900063395500183,0.9495574355125427
1f86,2.130167007446289,1.1712555289048525,0.9756199799802465,0.6919772744178772,0.9618049025535583
1fap,2.764799399022111,5.5666526141447,0.9683491016882586,,0.9582664370536804
1fta,0.3315813422203064,2.977809135900737,0.8935365093878262,0.9746291160583496,0.967722499370575
1g9v,0.19155571162700652,6.462198320445228,0.9845727947437902,0.9972518801689148,0.9413442969322204
1gz3,0.356950455904007,6.655056000791487,0.9748597313379002,0.9881492614746094,0.9234066367149353
1gz4,0.3968294560909271,7.168674501616664,0.9806435240480826,0.9862065315246582,0.9245585441589356
1hak,1.8114179372787476,2.8600777385687315,0.0,0.7629379749298095,0.6283399939537049
1hkb,0.2472149461507797,3.758412024526965,0.0,0.9802399039268493,0.5751019477844238
1i72,0.20311144590377808,6.143548671086153,0.9708551755688024,1.0,0.9856617450714111
